page_id,uri,date,count,id,type
166470,/2024/08/05/russia-edges-closer-to-nuclear-war-continued-russian-threats-of-nuclear-weapons-use-against-nato-countries-enabling-ukrainian-attacks-into-russia-should-not-be-ignored/,2024-09-20,2,3400,post
166471,/training-program/,2024-09-20,1,2259,page
166472,/2018/05/08/may-2018-member-and-fortitude-token-holder-newsletter,2024-09-20,1,824,post
166473,/2018/05/08/may-2018-member-and-fortitude-token-holder-newsletter/,2024-09-20,1,824,post
166474,/blog/page/2/,2024-09-20,2,1265,page
166475,/blog/page/3/,2024-09-20,1,1265,page
166476,/wordpress,2024-09-20,1,,404
166477,/wp,2024-09-20,1,,404
166478,/bc,2024-09-20,1,,404
166479,/bk,2024-09-20,1,,404
166480,/backup,2024-09-20,1,,404
166481,/old,2024-09-20,1,,404
166482,/new,2024-09-20,1,,404
166483,/main,2024-09-20,1,,404
166484,/home,2024-09-20,1,,404
166485,/author/drmiller/,2024-09-20,1,2,author
166486,/download-fortitude-ranch-briefing/,2024-09-20,1,507,page
166487,/index.php,2024-09-20,1,1090,home
166488,/ranch-manager-job-description,2024-09-20,1,2662,page
166489,/ranch-manager-job-description/,2024-09-20,1,2662,page
166490,/2024/07/31/what-are-the-best-barter-items-to-stockpile-for-a-collapse/,2024-09-20,1,3394,post
166491,/2024/08/05/what-is-your-backup-communications-plan-family-rendezvous-plan/,2024-09-20,1,3403,post
166492,/wp-includes/js/mediaelement/$1,2024-09-20,1,,404
166493,/2024/07/31/mexico-reports-1-4-million-people-from-177-countries-traveled-to-mexico-in-first-5-months-of-2024-to-cross-illegally-into-the-u-s/,2024-09-20,1,3398,post
166494,/2023/12/14/leading-podcaster-touts-fortitude-ranch/,2024-09-20,1,3100,post
166495,/2023/12/15/fortitude-ranch-survival-community-threat-update-and-newsletter-november-2023/,2024-09-20,1,3113,post
166496,/2023/12/17/fortitude-ranch-on-fox-news/,2024-09-20,1,3123,post
166497,/2024/04/26/lessons-learned-podcast-on-china-taiwan-u-s-scenario-in-collapse-survivor-app/,2024-09-20,1,3268,post
166498,/2024/04/26/listen-to-podcast-on-ai-enriched-uranium-see-video-that-provides-overview-of-collapse-survivor-app/,2024-09-20,1,3265,post
166499,/2024/04/26/the-age-of-collapse/,2024-09-20,1,3272,post
166500,/2024/04/27/fortitude-ranch-threat-update-and-april-newsletter-the-age-of-collapse/,2024-09-20,1,3274,post
166501,/about-the-ranch/recreational-activities/,2024-09-20,1,,404
166502,/about-the-ranch/resort-facilities/,2024-09-20,1,126,page
166503,/about-the-ranch/,2024-09-20,3,53,page
166504,/about-the-ranch,2024-09-20,1,53,page
166505,/index.php,2024-09-21,1,1090,home
166506,/,2024-09-21,4,1090,home
166507,,2024-09-21,5,,loginpage
166509,/about-the-ranch/membershipvisitor-fees/,2024-09-21,41,130,page
166510,/2024/08/05/what-is-your-backup-communications-plan-family-rendezvous-plan/,2024-09-21,2,3403,post
166511,/about-the-ranch/ranch-locations/,2024-09-21,2,128,page
166512,/2024/08/12/planting-priority-jerusalem-artichoke-a-life-saving-plant/,2024-09-21,2,3410,post
166513,/2024/07/14/dr-phil-covers-prepping-fortitude-ranch/,2024-09-21,1,3379,post
166514,/about-the-ranch/ranch-features,2024-09-21,3,124,page
166515,/training-program/,2024-09-21,2,2259,page
166516,/about-the-ranch/fortitude-ranch-long-term-food-survival-plans/,2024-09-21,1,2977,page
166518,/contact,2024-09-21,2,9,page
166519,//feed/,2024-09-21,2,,feed
166520,/wordpress/,2024-09-21,2,,404
166521,/wp/,2024-09-21,2,,404
166522,/blog/,2024-09-21,4,1265,page
166523,/old/,2024-09-21,2,,404
166524,/new/,2024-09-21,1,,404
166525,/test/,2024-09-21,2,,404
166526,/backup/,2024-09-21,2,,404
166527,/temp/,2024-09-21,2,,404
166528,/blog/page/2/,2024-09-21,1,1265,page
166529,/blog/page/3/,2024-09-21,1,1265,page
166530,/blog/page/5/,2024-09-21,1,1265,page
166531,/blog/page/7/,2024-09-21,1,1265,page
166532,/about-the-ranch/fortitude-ranch-long-term-food-survival-plans,2024-09-21,1,2977,page
166533,/about-the-ranch/membershipvisitor-fees,2024-09-21,1,130,page
166534,/about-the-ranch/ranch-features/,2024-09-21,1,124,page
166535,/about-the-ranch/ranch-locations,2024-09-21,1,128,page
166536,/about-the-ranch/shelter-designs,2024-09-21,1,122,page
166537,/about-the-ranch/shelter-designs/,2024-09-21,2,122,page
166538,/blog,2024-09-21,2,1265,page
166539,/comments/feed,2024-09-21,1,,feed
166540,/comments/feed/,2024-09-21,1,,feed
166541,/download-fortitude-ranch-briefing,2024-09-21,2,507,page
166542,/download-fortitude-ranch-briefing/,2024-09-21,2,507,page
166543,/feed,2024-09-21,1,,feed
166544,/franchising,2024-09-21,2,2329,page
166545,/initial-membercoin-offering,2024-09-21,1,403,page
166546,/initial-membercoin-offering/,2024-09-21,1,403,page
166547,/staff,2024-09-21,1,1002,page
166548,/training-program,2024-09-21,1,2259,page
166550,/shop,2024-09-21,1,1459,404
166551,/shop-products/,2024-09-21,1,3285,page
166552,/contact/,2024-09-21,4,9,page
166554,/franchising/,2024-09-21,1,2329,page
166555,/atom,2024-09-21,1,,feed
166556,/feed/atom/,2024-09-21,1,,feed
166557,/2022/05/04/fire-nuggets-what-are-they-how-do-you-make-them-and-when-do-you-use-them/,2024-09-21,1,2308,post
166558,/2019/12/16/december-2019-fortitude-ranch-member-and-fortitude-token-holder-newsletter/,2024-09-21,1,1354,post
166559,/NON_EXISTING_PATH/,2024-09-21,1,,404
166560,/author/admingusar/,2024-09-21,1,,404
166561,/author/expander/,2024-09-21,1,,404
166562,/author/wadminw/,2024-09-21,1,,404
166563,/author/wpadminas/,2024-09-21,1,,404
166564,/author/wpapitest/,2024-09-21,1,,404
166565,/author/wp-configuser/,2024-09-21,1,,404
166566,/author/wp-services/,2024-09-21,1,,404
166567,/author/wpx/,2024-09-21,1,,404
166568,/download-fortitude-ranch-briefing/,2024-09-22,1,507,page
166569,/about-the-ranch/,2024-09-22,1,53,page
166570,/about-the-ranch/shelter-designs/,2024-09-22,2,122,page
166571,/about-the-ranch/membershipvisitor-fees/,2024-09-22,34,130,page
166572,/blog/,2024-09-22,1,1265,page
166573,/2024/07/31/what-are-the-best-barter-items-to-stockpile-for-a-collapse/,2024-09-22,1,3394,post
166574,/blog/page/2/,2024-09-22,2,1265,page
166575,/blog/page/3/,2024-09-22,1,1265,page
166576,/blog/page/4/,2024-09-22,1,1265,page
166577,/blog/page/5/,2024-09-22,1,1265,page
166578,/2022/05/04/fire-nuggets-what-are-they-how-do-you-make-them-and-when-do-you-use-them/,2024-09-22,1,2308,post
166579,/blog/page/6/,2024-09-22,1,1265,page
166580,/blog/page/7/,2024-09-22,1,1265,page
166581,/2018/01/18/three-reasons-to-consider-fortitude-ranch-survival-and-recreational-community-before-the-jan-30-deadline-to-buy-their-discounted-price-membership-token/,2024-09-22,1,742,post
166582,/about-the-ranch/fortitude-ranch-long-term-food-survival-plans,2024-09-22,1,2977,page
166583,/about-the-ranch/membershipvisitor-fees,2024-09-22,1,130,page
166584,,2024-09-22,9,,loginpage
166585,/,2024-09-22,8,,404
166586,/contact/,2024-09-22,1,9,page
166587,/about-the-ranch/membershipvisitor-fees/null,2024-09-22,1,,404
166588,/wordpress,2024-09-22,1,,404
166589,/wp,2024-09-22,1,,404
166590,/bc,2024-09-22,1,,404
166591,/bk,2024-09-22,1,,404
166592,/backup,2024-09-22,1,,404
166593,/old,2024-09-22,1,,404
166594,/new,2024-09-22,1,,404
166595,/main,2024-09-22,1,,404
166596,/home,2024-09-22,1,,404
166598,/about-the-ranch/resort-facilities,2024-09-22,1,126,page
166599,/aspera/faspex/,2024-09-22,1,,404
166600,/about-the-ranch/ranch-features/,2024-09-22,1,124,page
166602,/training-program/,2024-09-22,1,2259,page
166603,,2024-09-23,13,,loginpage
166604,/,2024-09-23,10,1090,home
166605,/about-the-ranch/membershipvisitor-fees/,2024-09-23,22,130,page
166607,/contact/,2024-09-23,7,9,page
166608,/blog/,2024-09-23,7,1265,page
166609,/blog/page/2/,2024-09-23,3,1265,page
166610,/blog/page/3/,2024-09-23,4,1265,page
166611,/blog/page/4/,2024-09-23,2,1265,page
166612,/blog/page/5/,2024-09-23,3,1265,page
166613,/blog/page/6/,2024-09-23,2,1265,page
166614,/blog/page/7/,2024-09-23,3,1265,page
166615,/wordpress,2024-09-23,1,,404
166616,/wp,2024-09-23,1,,404
166617,/bc,2024-09-23,1,,404
166618,/bk,2024-09-23,1,,404
166619,/backup,2024-09-23,1,,404
166620,/old,2024-09-23,1,,404
166621,/new,2024-09-23,1,,404
166622,/main,2024-09-23,1,,404
166623,/home,2024-09-23,1,,404
166625,/comments/feed/,2024-09-23,2,,feed
166626,/feed/,2024-09-23,5,,feed
166629,/about-the-ranch/shelter-designs,2024-09-23,1,122,page
166630,/about-the-ranch/shelter-designs/,2024-09-23,2,122,page
166632,/staff/,2024-09-23,3,1002,page
166633,/about-the-ranch/ranch-locations/,2024-09-23,2,128,page
166634,/blog,2024-09-23,2,1265,page
166635,/survival-community/,2024-09-23,1,56,page
166636,/about-the-ranch/,2024-09-23,1,53,page
166637,/about-the-ranch/fortitude-ranch-long-term-food-survival-plans/,2024-09-23,2,2977,page
166638,/franchising/,2024-09-23,2,2329,page
166639,/initial-membercoin-offering/,2024-09-23,3,403,page
166640,/about-the-ranch/ranch-features,2024-09-23,1,124,page
166641,/about-the-ranch/ranch-features/,2024-09-23,2,124,page
166642,/author/drmiller/,2024-09-23,1,2,author
166643,/about-the-ranch/fortitude-ranch-long-term-food-survival-plans,2024-09-23,1,2977,page
166644,/download-fortitude-ranch-briefing/,2024-09-23,1,507,page
166645,/training-program/,2024-09-23,1,2259,page
166646,/2024/08/05/what-is-your-backup-communications-plan-family-rendezvous-plan/,2024-09-23,1,3403,post
166647,/2024/08/12/backyard-chickens-your-ultimate-survival-asset/,2024-09-23,1,3407,post
166648,/2024/08/12/planting-priority-jerusalem-artichoke-a-life-saving-plant/,2024-09-23,1,3410,post
166649,/2024/08/05/russia-edges-closer-to-nuclear-war-continued-russian-threats-of-nuclear-weapons-use-against-nato-countries-enabling-ukrainian-attacks-into-russia-should-not-be-ignored/,2024-09-23,1,3400,post
166650,/2024/07/31/mexico-reports-1-4-million-people-from-177-countries-traveled-to-mexico-in-first-5-months-of-2024-to-cross-illegally-into-the-u-s/,2024-09-23,1,3398,post
166651,/feed,2024-09-23,1,,feed
166655,/wp-login.php,2024-09-23,2,,loginpage
166656,/wordpress/,2024-09-23,1,,404
166657,/wp/,2024-09-23,1,,404
166658,/old/,2024-09-23,1,,404
166659,/new/,2024-09-23,1,,404
166660,/test/,2024-09-23,1,,404
166661,/backup/,2024-09-23,1,,404
166662,/temp/,2024-09-23,1,,404
166664,//feed/,2024-09-23,1,,feed
166666,/2024/03/30/mike-adams-interviews-fortitude-ranch-ceo/,2024-09-23,1,3225,post
166667,/comments/feed,2024-09-23,1,,feed
166668,,2024-09-24,6,,loginpage
166669,/,2024-09-24,5,,404
166670,/blog,2024-09-24,5,1265,page
166671,/blog/,2024-09-24,6,1265,page
166672,/about-the-ranch/membershipvisitor-fees/,2024-09-24,42,130,page
166673,/about-the-ranch/fortitude-ranch-long-term-food-survival-plans/,2024-09-24,1,2977,page
166675,/contact/,2024-09-24,9,9,page
166678,/feed/,2024-09-24,6,,feed
166679,/franchising,2024-09-24,1,2329,page
166680,/franchising/,2024-09-24,4,2329,page
166681,/aboutthe-ranch/membershipvisitor-fees/,2024-09-24,2,,404
166683,/staff/,2024-09-24,4,1002,page
166684,/staff/url(https://fonts.googleapis.com/css,2024-09-24,1,,404
166685,/staff/url(https:/fonts.googleapis.com/css,2024-09-24,1,,404
166687,/about-the-ranch/ranch-features/,2024-09-24,2,124,page
166688,/about-the-ranch/shelter-designs/,2024-09-24,2,122,page
166690,/about-the-ranch/ranch-locations/,2024-09-24,5,128,page
166692,/initial-membercoin-offering/,2024-09-24,4,403,page
166693,/download-fortitude-ranch-briefing/,2024-09-24,1,507,page
166695,/wp-login.php,2024-09-24,2,,loginpage
166697,/about-the-ranch/,2024-09-24,2,53,page
166699,/feed,2024-09-24,1,,feed
166701,/2024/07/31/mexico-reports-1-4-million-people-from-177-countries-traveled-to-mexico-in-first-5-months-of-2024-to-cross-illegally-into-the-u-s,2024-09-24,1,3398,post
166702,/2024/07/31/mexico-reports-1-4-million-people-from-177-countries-traveled-to-mexico-in-first-5-months-of-2024-to-cross-illegally-into-the-u-s/,2024-09-24,1,3398,post
166703,/2024/08/12/planting-priority-jerusalem-artichoke-a-life-saving-plant/,2024-09-24,1,3410,post
166706,/training-program/,2024-09-24,1,2259,page
166707,/2024/07/14/dr-phil-covers-prepping-fortitude-ranch/,2024-09-24,1,3379,post
166710,/rss,2024-09-24,1,,feed
166713,/about-the-ranch/membershipvisitor-fees,2024-09-24,1,130,page
166714,/about-the-ranch/shelter-designs,2024-09-24,1,122,page
166715,/comments/feed,2024-09-24,1,,feed
166717,/feed,2024-09-25,3,,feed
166718,/feed/,2024-09-25,7,,feed
166719,/,2024-09-25,15,1090,home
166720,/download-fortitude-ranch-briefing,2024-09-25,1,507,page
166721,/about-the-ranch/membershipvisitor-fees/,2024-09-25,22,130,page
166722,/mobile,2024-09-25,2,,404
166723,/mobile-app,2024-09-25,2,,404
166724,/downloads,2024-09-25,2,,404
166725,/ios,2024-09-25,2,,404
166726,/android,2024-09-25,2,,404
166727,/comments/feed,2024-09-25,4,,feed
166728,,2024-09-25,102,,loginpage
166730,/contact/,2024-09-25,8,9,page
166731,/url(https://fonts.googleapis.com/css,2024-09-25,2,,404
166732,/url(https:/fonts.googleapis.com/css,2024-09-25,3,,404
166733,/contact,2024-09-25,1,9,page
166734,/2024/08/05/what-is-your-backup-communications-plan-family-rendezvous-plan/,2024-09-25,1,3403,post
166735,/download-fortitude-ranch-briefing/,2024-09-25,1,507,page
166736,/blog/,2024-09-25,2,1265,page
166737,/blog/page/2/,2024-09-25,1,1265,page
166738,/blog/page/3/,2024-09-25,1,1265,page
166739,/about-the-ranch/,2024-09-25,4,53,page
166740,/about-the-ranch/ranch-locations/,2024-09-25,6,128,page
166741,/comments/feed/,2024-09-25,3,,feed
166742,/franchising/,2024-09-25,2,2329,page
166743,/initial-membercoin-offering/,2024-09-25,2,403,page
166744,/wordpress,2024-09-25,1,,404
166745,/wp,2024-09-25,1,,404
166746,/bc,2024-09-25,1,,404
166747,/bk,2024-09-25,1,,404
166748,/backup,2024-09-25,1,,404
166749,/old,2024-09-25,1,,404
166750,/new,2024-09-25,1,,404
166751,/main,2024-09-25,1,,404
166752,/home,2024-09-25,1,,404
166753,/rss,2024-09-25,1,,feed
166754,/about-the-ranch/ranch-features,2024-09-25,1,124,page
166755,/about-the-ranch/ranch-features/,2024-09-25,1,124,page
166756,/atom,2024-09-25,1,,feed
166757,/feed/atom/,2024-09-25,1,,feed
166758,//contact,2024-09-25,1,9,page
166759,/about-the-ranch/shelter-designs/,2024-09-25,1,122,page
166760,/about-the-ranch/fortitude-ranch-long-term-food-survival-plans/,2024-09-25,1,2977,page
166761,/,2024-09-26,23,1090,home
166762,/contact/,2024-09-26,15,9,page
166763,/about-the-ranch/,2024-09-26,3,53,page
166764,/about-the-ranch/fortitude-ranch-long-term-food-survival-plans/,2024-09-26,4,2977,page
166765,/about-the-ranch/membershipvisitor-fees/,2024-09-26,27,130,page
166766,/about-the-ranch/ranch-features/,2024-09-26,3,124,page
166767,/about-the-ranch/shelter-designs/,2024-09-26,6,122,page
166768,/franchising/,2024-09-26,2,2329,page
166769,/staff/,2024-09-26,2,1002,page
166770,/training-program/,2024-09-26,2,2259,page
166771,/feed,2024-09-26,3,,feed
166772,/comments/feed/,2024-09-26,3,,feed
166773,,2024-09-26,4,,loginpage
166775,/blog/,2024-09-26,5,1265,page
166776,/blog/page/2/,2024-09-26,1,1265,page
166777,/blog/page/3/,2024-09-26,1,1265,page
166778,//contact,2024-09-26,2,9,page
166779,/about-the-ranch/ranch-features,2024-09-26,1,124,page
166780,/staff/url(https:/fonts.googleapis.com/css,2024-09-26,1,,404
166781,/blog,2024-09-26,2,1265,page
166782,/initial-membercoin-offering/,2024-09-26,2,403,page
166783,/feed/,2024-09-26,3,,feed
166784,/about-the-ranch/ranch-locations/,2024-09-26,4,128,page
166785,/download-fortitude-ranch-briefing/,2024-09-26,1,507,page
166786,/assets/images/accesson.php,2024-09-26,1,,404
166787,//feed/,2024-09-26,1,,feed
166788,/about-the-ranch,2024-09-26,1,53,page
166789,,2024-09-27,12,,loginpage
166790,/,2024-09-27,6,,404
166791,//feed/,2024-09-27,1,,feed
166792,/comments/feed,2024-09-27,2,,feed
166794,/contact/,2024-09-27,5,9,page
166795,/initial-membercoin-offering?utm_source=icoholder,2024-09-27,1,403,page
166796,/initial-membercoin-offering/?utm_source=icoholder,2024-09-27,1,403,page
166797,/about-the-ranch/membershipvisitor-fees/,2024-09-27,23,130,page
166798,/about-the-ranch/ranch-features,2024-09-27,3,124,page
166799,/about-the-ranch/ranch-features/,2024-09-27,3,124,page
166801,/2024/07/14/dr-phil-covers-prepping-fortitude-ranch/,2024-09-27,1,3379,post
166802,/franchising/,2024-09-27,1,2329,page
166803,/2024/07/31/what-are-the-best-barter-items-to-stockpile-for-a-collapse/,2024-09-27,1,3394,post
166805,/2024/06/03/fortitude-ranch-threat-update-and-may-newsletter/,2024-09-27,1,3341,post
166806,/2024/08/05/what-is-your-backup-communications-plan-family-rendezvous-plan/,2024-09-27,2,3403,post
166808,/about-the-ranch/,2024-09-27,1,53,page
166809,/wordpress,2024-09-27,1,,404
166810,/wp,2024-09-27,1,,404
166811,/bc,2024-09-27,1,,404
166812,/bk,2024-09-27,1,,404
166813,/backup,2024-09-27,1,,404
166814,/old,2024-09-27,1,,404
166815,/new,2024-09-27,1,,404
166816,/main,2024-09-27,1,,404
166817,/home,2024-09-27,1,,404
166820,/blog/page/2/,2024-09-27,1,1265,page
166821,//,2024-09-27,2,,404
166823,/training-program/,2024-09-27,1,2259,page
166824,/staff/,2024-09-27,1,1002,page
166825,/2022/08/11/fortitude-ranch-survival-community-threat-update-and-newsletter-july-2022/,2024-09-27,2,2374,post
166826,/author/drmiller/,2024-09-27,1,2,author
166827,/comments/feed/,2024-09-27,2,,feed
166828,/feed/,2024-09-27,2,,feed
166829,/2024/04/27/fortitude-ranch-threat-update-and-april-newsletter-the-age-of-collapse/,2024-09-27,1,3274,post
166830,/blog/page/7/,2024-09-27,1,1265,page
166831,/author/drmiller/feed/,2024-09-27,1,2,feed
166832,/2024/07/31/mexico-reports-1-4-million-people-from-177-countries-traveled-to-mexico-in-first-5-months-of-2024-to-cross-illegally-into-the-u-s/,2024-09-27,1,3398,post
166833,/2024/08/05/russia-edges-closer-to-nuclear-war-continued-russian-threats-of-nuclear-weapons-use-against-nato-countries-enabling-ukrainian-attacks-into-russia-should-not-be-ignored/,2024-09-27,1,3400,post
166834,/2024/04/26/lessons-learned-podcast-on-china-taiwan-u-s-scenario-in-collapse-survivor-app/,2024-09-27,1,3268,post
166835,/author/drmiller/page/2/,2024-09-27,1,2,author
166836,/blog/page/6/,2024-09-27,1,1265,page
166837,/2024/07/14/new-york-times-features-fortitude-ranch/,2024-09-27,1,3375,post
166838,/2024/04/26/listen-to-podcast-on-ai-enriched-uranium-terrorist-nuclear-attacks/,2024-09-27,1,3263,post
166839,/2024/07/25/3390/,2024-09-27,1,3390,post
166840,/2024/08/12/planting-priority-jerusalem-artichoke-a-life-saving-plant/,2024-09-27,1,3410,post
166841,/2024/04/03/fortitude-ranch-in-the-washington-times/,2024-09-27,1,3254,post
166842,/blog/page/5/,2024-09-27,1,1265,page
